qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
edc7147208dd11ebbd9eac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5137,0.5,146.0,0.5,0.0
525d90d8086f11ebbd62ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.7027,0.5,148.0,0.5,0.0
33e0136a08ce11ebbd94ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5732,1.0,157.0,1.0,1.0
6f8bb027090811ebbdadac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4964,1.0,139.0,1.0,1.0
c34ebefd08ab11ebbd82ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.5128,0.5,156.0,0.5,0.0
eee6c1ba0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.7516,1.0,157.0,1.0,1.0
17e3349208df11ebbd9fac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.8217,1.0,157.0,1.0,1.0
47bafeb40bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.6755,1.0,151.0,1.0,1.0
99f4bab408f011ebbda8ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.3265,0.5,147.0,0.5,0.0
b2db6b6c0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4841,0.5,157.0,0.5,0.0
9771c3900bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4604,0.5,139.0,0.5,0.0
61765e220baf11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.2857,0.0,0.3019,0.5,159.0,0.5,0.0
226833f20bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,1.0,1.0,145.0,1.0,1.0
2614d9b5088311ebbd6dac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3987,0.5,158.0,0.5,0.0
9686afee0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,144.0,0.5,0.0
0fd5f2ec0bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5177,1.0,141.0,1.0,1.0
77da8e7c08da11ebbd9cac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4366,0.5,142.0,0.5,0.0
2f7b989a0bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.239,0.5,159.0,0.5,0.0
e2c63dc4097c11ebbdb0ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5769,1.0,156.0,1.0,1.0
0beb61ca0bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3631,0.5,157.0,0.5,0.0
9b501233087b11ebbd68ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5,1.0,144.0,1.0,1.0
a8fd65140bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.8675,0.5,151.0,0.5,0.0
4e3a4cfa0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.1572,0.5,159.0,0.5,0.0
656cfe0a0bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1711,0.5,152.0,0.5,0.0
a386f9980baf11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.7535,0.5,142.0,1.0,1.0
d9d459a2097311ebbdb0ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.519,1.0,158.0,1.0,1.0
f60858c308fa11ebbdacac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6643,1.0,140.0,1.0,1.0
5aafa7d60bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.366,0.5,153.0,1.0,1.0
32493228084911ebbd55ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6111,0.5,144.0,0.5,0.0
90b5ca2c0bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5986,0.5,142.0,0.5,0.0
5a83ed2f086611ebbd5eac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.4043,0.5,141.0,0.5,0.0
695c85a1086a11ebbd5fac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2968,0.25,155.0,0.5,0.0
f36595920bae11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3836,0.5,159.0,1.0,1.0
ac44347a0bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.7375,1.0,160.0,1.0,1.0
927ed7aa0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,1.0,1.0,145.0,1.0,1.0
dcbee4b608b011ebbd85ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.7468,0.5,154.0,0.5,0.0
bc89face0bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2933,0.5,150.0,0.5,0.0
87a90ac60bb011ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1654,0.5,127.0,0.5,0.0
2231ab5e0bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.7293,1.0,133.0,1.0,1.0
578bf2400bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5159,1.0,157.0,1.0,1.0
9c91985408bd11ebbd8aac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.7727,1.0,154.0,1.0,1.0
1924a1240bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3882,0.5,152.0,0.5,0.0
f889c6fe084f11ebbd56ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.4277,0.5,159.0,0.5,0.0
ab715764085011ebbd57ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3576,0.5,151.0,0.5,0.0
22a7814c0bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2793,0.5,111.0,0.5,0.0
147c6e160bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.8113,1.0,159.0,1.0,1.0
3afdad9c086f11ebbd62ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.3723,1.0,137.0,1.0,1.0
9d3cb40b089011ebbd72ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5973,1.0,149.0,1.0,1.0
3ccbcad20bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3733,0.5,150.0,0.5,0.0
ad99dad00bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1867,0.5,150.0,0.5,0.0
dd19e9e00baf11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5355,0.5,155.0,0.5,0.0
9b26e26a0bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.5,1.0,0.6541,1.0,159.0,1.0,1.0
03ab64820bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3671,0.5,158.0,0.5,0.0
650ee40e0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.65,0.5,160.0,0.5,0.0
d48dbb8c08ba11ebbd88ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4551,1.0,156.0,1.0,1.0
b4999c400bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1613,0.5,155.0,0.5,0.0
c6128932093b11ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4641,1.0,153.0,1.0,1.0
5029152e085d11ebbd5cac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6779,1.0,149.0,1.0,1.0
3f78aa9408c811ebbd91ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.777,0.5,139.0,0.5,0.0
56afa910094a11ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6691,1.0,139.0,1.0,1.0
718ea2cf084911ebbd55ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.2548,0.5,157.0,1.0,1.0
02506a4208b611ebbd88ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4,1.0,150.0,1.0,1.0
b1b970760bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5912,0.5,159.0,0.5,0.0
c7f7a0de0baf11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2069,0.5,145.0,0.5,0.0
295f9dee08fc11ebbdadac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.2708,1.0,144.0,1.0,1.0
f289b90a0bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6556,0.5,151.0,0.5,0.0
e6e6fe080bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3734,0.5,158.0,0.5,0.0
e8f66e1e0baf11ebab90acde48001122,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.8129,0.5,139.0,1.0,1.0
6062c78808a711ebbd7fac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4688,0.5,160.0,0.5,0.0
20d840a20bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2014,0.5,144.0,1.0,1.0
03eeef5508b611ebbd88ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.0,0.0,159.0,0.5,0.0
0c585dbc0bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2345,0.5,145.0,0.5,0.0
eb2b1a37095c11ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5594,1.0,143.0,1.0,1.0
87e0dbe40bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6599,1.0,147.0,1.0,1.0
eafb6d960bae11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4503,1.0,151.0,1.0,1.0
0507b29d088c11ebbd6fac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4675,1.0,154.0,1.0,1.0
051912f3086f11ebbd62ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.1096,0.25,146.0,0.25,0.0
f9ac302a0bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5804,0.5,143.0,0.5,0.0
7349f16a08c411ebbd8eac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4706,0.5,153.0,0.5,0.0
803a31b9089d11ebbd78ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3038,0.5,158.0,0.75,0.0
0477690a0bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.313,0.5,131.0,0.5,0.0
3d14d8e508ec11ebbda7ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5396,1.0,139.0,1.0,1.0
990b1ed00bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.363,0.5,135.0,0.5,0.0
25f075ca088411ebbd6dac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4688,1.0,160.0,1.0,1.0
7c8243220bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6139,0.5,158.0,0.5,0.0
f05aae8a094911ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.481,0.5,158.0,1.0,1.0
9ba59c1a0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0863,0.5,139.0,0.5,0.0
eee9445408b211ebbd85ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.462,1.0,158.0,1.0,1.0
480ca2c0084e11ebbd56ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.6645,1.0,155.0,1.0,1.0
83ece44408f011ebbda8ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5137,1.0,146.0,1.0,1.0
60bd1546089111ebbd73ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3071,0.5,140.0,1.0,1.0
ef0db64a08f311ebbdaaac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4387,1.0,155.0,1.0,1.0
8906523108d011ebbd95ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6291,0.5,151.0,0.5,0.0
16a549d40bb011ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4145,0.5,152.0,0.5,0.0
e2daf4e80bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1788,0.5,151.0,0.5,0.0
96a1b68a0bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.483,0.5,147.0,0.5,0.0
a594836a0bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,144.0,0.5,0.0
3bee1660089911ebbd77ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.35,0.5,140.0,0.5,0.0
2e2e15e60bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4966,0.5,145.0,0.5,0.0
850e2d1308f311ebbdaaac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.2105,1.0,152.0,1.0,1.0
8fd5eb0f08a111ebbd79ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6454,1.0,141.0,1.0,1.0
a8396b140bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.5,1.0,0.7566,1.0,152.0,1.0,1.0
c7c0fbdc0bdd11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0881,0.5,159.0,0.5,0.0
8df60c32088411ebbd6dac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.7353,1.0,136.0,1.0,1.0
4f160a1c0bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.5,1.0,0.4737,1.0,133.0,1.0,1.0
467ac35e0bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.82,1.0,150.0,1.0,1.0
2eec9ea609ba11ebbdb0ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.8543,1.0,151.0,1.0,1.0
8ef4073e0bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1795,0.5,156.0,0.5,0.0
52ac9cc4096c11ebbdafac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.7007,1.0,147.0,1.0,1.0
678745f80bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.6828,0.5,145.0,0.5,0.0
566c1a10086911ebbd5eac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4423,0.5,156.0,0.5,0.0
fb52e1ec0bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6497,1.0,157.0,1.0,1.0
1d38646108e611ebbda4ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.7937,0.75,160.0,0.75,0.0
0630f04a08b211ebbd85ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3797,0.5,158.0,0.5,0.0
5cbfe404087411ebbd67ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6575,1.0,146.0,1.0,1.0
e9766740088711ebbd6eac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4873,1.0,158.0,1.0,1.0
2207dd2108ea11ebbda7ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2595,0.5,158.0,1.0,1.0
9c78f60708d511ebbd98ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.2517,1.0,151.0,1.0,1.0
a50f86fd08aa11ebbd80ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4823,1.0,141.0,1.0,1.0
a8b7489a08c211ebbd8cac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4367,0.25,158.0,0.5,0.0
89024aba08a411ebbd7dac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5346,0.5,159.0,0.5,0.0
1a76997408a311ebbd7bac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5886,0.5,158.0,0.5,0.0
1b91365c08a311ebbd7bac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.8102,1.0,137.0,1.0,1.0
3367e9a2093a11ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5563,1.0,160.0,1.0,1.0
fac0692508c111ebbd8bac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.3625,0.5,160.0,1.0,1.0
548b159108eb11ebbda7ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.6516,1.0,155.0,1.0,1.0
2c316f4608bb11ebbd88ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5106,1.0,141.0,1.0,1.0
ec95927a0bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2857,0.5,133.0,0.5,0.0
8b6a5821091111ebbdadac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5032,1.0,155.0,1.0,1.0
a7c1f38708d111ebbd95ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3268,0.5,153.0,0.5,0.0
d9f699040bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,1.0,1.0,0.0,0.3208,0.5,159.0,0.5,0.0
96de627e090811ebbdadac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4897,1.0,145.0,1.0,1.0
290458a20bda11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0
0484ed780baf11ebab90acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3241,0.5,145.0,0.5,0.0
18c496060bde11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.8896,0.5,154.0,0.5,0.0
abab8b2408f111ebbda9ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4589,1.0,146.0,1.0,1.0
cca291da08c511ebbd8fac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4305,0.25,151.0,0.5,0.0
43d802e20bd911eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1579,0.5,152.0,0.5,0.0
c305f0c008a911ebbd80ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3103,1.0,145.0,1.0,1.0
8d3f96db095a11ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3817,1.0,131.0,1.0,1.0
4039b1be08d511ebbd98ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3268,0.5,153.0,0.75,0.0
a4d797a40bdb11eba7f7acde48001122,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2353,0.5,153.0,1.0,1.0
448763db08e711ebbda5ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6203,1.0,158.0,1.0,1.0
4e7335020bdc11eba7f7acde48001122,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3935,0.5,155.0,1.0,1.0
32c684c3089d11ebbd78ac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.6483,0.5,145.0,0.5,0.0
13666b4a085b11ebbd5cac1f6bf848b6,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4266,1.0,143.0,1.0,1.0
c3392729092211ebbdaeac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3924,0.5,158.0,1.0,1.0
4eda169608b711ebbd88ac1f6bf848b6,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.8176,0.5,159.0,0.5,0.0
1691ef940bdb11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0949,0.5,158.0,0.5,0.0
c37f944e08e611ebbda5ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.595,1.0,121.0,1.0,1.0
e2c19fd80bae11ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2704,0.5,159.0,0.5,0.0
17d8beda089f11ebbd78ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6738,0.5,141.0,0.5,0.0
ea3ca41f09b811ebbdb0ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3359,0.5,131.0,0.5,0.0
3f0eaa5e089611ebbd76ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3562,0.5,146.0,0.5,0.0
26c8ec120bb011ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.2857,0.0,0.8552,1.0,145.0,1.0,1.0
12b4665008f811ebbdaaac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,0.0,0.5449,1.0,156.0,1.0,1.0
812e7fdc0bb011ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1409,0.5,149.0,0.5,0.0
0eb54158087b11ebbd67ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5094,0.25,159.0,0.5,0.0
d51346140bdd11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6216,1.0,148.0,1.0,1.0
0941e98b08b511ebbd88ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7078,1.0,154.0,1.0,1.0
a022d8580bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.232,0.5,125.0,0.5,0.0
6fe30f58097211ebbdb0ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,0.0,0.6154,1.0,143.0,1.0,1.0
c216e6ec085e11ebbd5cac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.5034,0.5,147.0,0.5,0.0
56fd5a440bdd11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
1dba599508b811ebbd88ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4367,1.0,158.0,1.0,1.0
66119246086f11ebbd62ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7463,1.0,134.0,1.0,1.0
286461f808ba11ebbd88ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4768,1.0,151.0,1.0,1.0
ae714dea0bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.8,1.0,0.487,1.0,154.0,1.0,1.0
2bcb45560bde11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.383,0.5,141.0,0.5,0.0
c5315db80baf11ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.0,1.0,0.268,0.5,153.0,1.0,1.0
df66ea220bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2761,0.5,134.0,1.0,1.0
c704e1d3096b11ebbdafac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4675,0.5,154.0,1.0,1.0
67c784f708d811ebbd9bac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4897,0.5,145.0,0.5,0.0
8b16280408ce11ebbd94ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2887,1.0,142.0,1.0,1.0
1c1acbe708d111ebbd95ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5786,0.5,159.0,0.5,0.0
8f8266f009b411ebbdb0ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.7134,1.0,157.0,1.0,1.0
0a65372708cf11ebbd94ac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4474,0.5,152.0,0.5,0.0
8bf181940bdd11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5226,0.5,155.0,0.5,0.0
4ceceee40bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4481,1.0,154.0,1.0,1.0
6aada36a0baf11ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.8,1.0,0.4304,0.5,158.0,0.5,0.0
62c67f960bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3097,0.5,155.0,0.5,0.0
69e0e0a008e611ebbda5ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3699,1.0,146.0,1.0,1.0
ee9b60a6086511ebbd5eac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.8187,0.75,160.0,0.75,0.0
f7ff7626098911ebbdb0ac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.695,1.0,141.0,1.0,1.0
4a3e57f708c511ebbd8eac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3375,1.0,160.0,1.0,1.0
1f447f24096411ebbdafac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,1.0,137.0,1.0,1.0
b61741320bda11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1569,0.5,153.0,0.5,0.0
839920c60bdb11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0916,0.5,131.0,0.5,0.0
1e0c8ff5085c11ebbd5cac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.446,0.5,139.0,0.5,0.0
a2e665000bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1888,0.5,143.0,0.5,0.0
3a61885c0bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5515,0.5,136.0,1.0,1.0
3e15be5a0baf11ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.2,0.0,0.3,0.5,150.0,0.5,0.0
7f5ab8160bdc11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.229,0.5,131.0,0.5,0.0
29a722d2086811ebbd5eac1f6bf848b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4936,1.0,156.0,1.0,1.0
772c5c660bb011ebab90acde48001122,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2704,0.5,159.0,0.5,0.0
45709660095311ebbdaeac1f6bf848b6,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5894,1.0,151.0,1.0,1.0
92ebfb8c0bdd11eba7f7acde48001122,ace_submod_160,ace,submod,0.0,0.0,1.0,0.768,1.0,125.0,1.0,1.0
